season,week,game_id,posteam,defteam,play_type,down,ydstogo,yardline_100,yards_gained,touchdown,pass_attempt,rush_attempt,epa,success,passer_player_name,rusher_player_name,receiver_player_name
2024,11,2024_11_WAS_PHI,PHI,WAS,qb_kneel,1.0,10.0,47.0,-1.0,0.0,0.0,1.0,-1.5895618594950065,0.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,83.0,6.0,0.0,0.0,1.0,0.0766473924741149,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,pass,2.0,4.0,77.0,6.0,0.0,1.0,0.0,0.7357968734577298,1.0,J.Hurts,,D.Goedert
2024,12,2024_12_PHI_LA,PHI,LA,pass,1.0,10.0,71.0,19.0,0.0,1.0,0.0,1.2011715422850102,1.0,J.Hurts,,A.Brown
2024,12,2024_12_PHI_LA,PHI,LA,pass,1.0,10.0,52.0,17.0,0.0,1.0,0.0,1.101513514528051,1.0,J.Hurts,,A.Brown
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,35.0,8.0,0.0,0.0,1.0,0.6058680695714429,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,2.0,27.0,9.0,0.0,0.0,1.0,0.6410687756724656,1.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,18.0,8.0,0.0,0.0,1.0,0.3697575911646709,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,2.0,10.0,2.0,0.0,0.0,1.0,0.20755755982827395,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,8.0,8.0,2.0,0.0,0.0,1.0,-0.29713376495055854,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,6.0,6.0,2.0,0.0,0.0,1.0,-0.5956378406845033,0.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,pass,3.0,4.0,4.0,1.0,0.0,1.0,0.0,-1.6074240624443576,0.0,J.Hurts,,D.Goedert
2024,12,2024_12_PHI_LA,PHI,LA,field_goal,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.01452830492099233,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,kickoff,,0.0,35.0,0.0,0.0,0.0,0.0,0.26042806496843696,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,pass,1.0,10.0,70.0,4.0,0.0,1.0,0.0,-0.17119638016447425,0.0,J.Hurts,,S.Barkley
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,6.0,66.0,3.0,0.0,0.0,1.0,-0.3806181587278843,0.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,run,3.0,3.0,63.0,7.0,0.0,0.0,1.0,1.3485764567740262,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,pass,1.0,10.0,56.0,0.0,0.0,1.0,0.0,-0.5233799428679049,0.0,J.Hurts,,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,10.0,56.0,4.0,0.0,0.0,1.0,-0.4651703096460551,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,pass,3.0,6.0,52.0,-12.0,0.0,1.0,0.0,-2.3516309645492584,0.0,J.Hurts,,
2024,12,2024_12_PHI_LA,PHI,LA,punt,4.0,18.0,64.0,0.0,0.0,0.0,0.0,-0.037520868238061666,0.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,64.0,4.0,0.0,0.0,1.0,-0.22207407746464014,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,6.0,60.0,3.0,0.0,0.0,1.0,-0.30790170188993216,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,3.0,3.0,57.0,11.0,0.0,0.0,1.0,1.5743352563586086,1.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,46.0,3.0,0.0,0.0,1.0,-0.34015968604944646,0.0,,K.Gainwell,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,7.0,43.0,3.0,0.0,0.0,1.0,-0.1557807584758848,0.0,,K.Gainwell,
2024,12,2024_12_PHI_LA,PHI,LA,pass,3.0,4.0,40.0,27.0,0.0,1.0,0.0,2.565281776129268,1.0,J.Hurts,,A.Brown
2024,12,2024_12_PHI_LA,PHI,LA,no_play,1.0,10.0,13.0,0.0,0.0,0.0,0.0,-0.778903869446367,0.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,pass,1.0,15.0,18.0,0.0,0.0,1.0,0.0,-0.4932179822353646,0.0,J.Hurts,,D.Goedert
2024,12,2024_12_PHI_LA,PHI,LA,pass,2.0,15.0,18.0,-1.0,0.0,1.0,0.0,-0.8247128462535329,0.0,J.Hurts,,S.Barkley
2024,12,2024_12_PHI_LA,PHI,LA,run,3.0,16.0,19.0,6.0,0.0,0.0,1.0,-0.09779352599212165,0.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,field_goal,4.0,10.0,13.0,0.0,0.0,0.0,0.0,0.13828927188801776,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,62.0,9.0,0.0,0.0,1.0,0.6125053814612329,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,pass,2.0,1.0,53.0,4.0,0.0,1.0,0.0,0.19790595275117084,1.0,J.Hurts,,J.Dotson
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,49.0,8.0,0.0,0.0,1.0,0.42974480759585276,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,2.0,41.0,11.0,0.0,0.0,1.0,0.6664425614872016,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,30.0,0.0,0.0,0.0,1.0,-0.37908871623221785,0.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,pass,2.0,10.0,30.0,5.0,0.0,1.0,0.0,0.12450156483100727,1.0,J.Hurts,,D.Goedert
2024,12,2024_12_PHI_LA,PHI,LA,run,3.0,5.0,25.0,5.0,0.0,0.0,1.0,0.9981310241273604,1.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,pass,1.0,10.0,20.0,13.0,0.0,1.0,0.0,0.9192971543525346,1.0,J.Hurts,,S.Barkley
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,7.0,7.0,1.0,0.0,0.0,1.0,-0.36132480145897716,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,pass,2.0,6.0,6.0,6.0,1.0,1.0,0.0,2.020234085037373,1.0,J.Hurts,,A.Brown
2024,12,2024_12_PHI_LA,PHI,LA,extra_point,,0.0,15.0,0.0,0.0,0.0,0.0,0.05117156607063911,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,no_play,1.0,10.0,63.0,0.0,0.0,0.0,0.0,0.5098263963009231,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,pass,1.0,10.0,51.0,0.0,0.0,1.0,0.0,-0.22391025646356866,0.0,J.Hurts,,G.Calcaterra
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,10.0,51.0,3.0,0.0,0.0,1.0,-0.12753506453009322,0.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,pass,3.0,7.0,48.0,0.0,0.0,1.0,0.0,-0.6832560393377207,0.0,J.Hurts,,A.Brown
2024,12,2024_12_PHI_LA,PHI,LA,run,4.0,7.0,48.0,-4.0,0.0,0.0,1.0,-0.8051949251093902,0.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,kickoff,,0.0,35.0,0.0,0.0,0.0,0.0,0.2749559199437499,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,70.0,70.0,1.0,0.0,1.0,5.7167927217669785,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,extra_point,,0.0,15.0,0.0,0.0,0.0,0.0,0.05117156607063911,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,kickoff,,0.0,35.0,0.0,0.0,0.0,0.0,0.2906598881818354,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,pass,1.0,10.0,70.0,12.0,0.0,1.0,0.0,0.684991171117872,1.0,J.Hurts,,A.Brown
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,58.0,8.0,0.0,0.0,1.0,0.6833020190242678,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,2.0,50.0,1.0,0.0,0.0,1.0,-0.46851992001757026,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,3.0,1.0,49.0,5.0,0.0,0.0,1.0,0.781617725500837,1.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,pass,1.0,10.0,44.0,0.0,0.0,1.0,0.0,-0.5313860613387078,0.0,J.Hurts,,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,10.0,44.0,0.0,0.0,0.0,1.0,-0.9067690500523895,0.0,,K.Gainwell,
2024,12,2024_12_PHI_LA,PHI,LA,no_play,3.0,10.0,44.0,,,,,-0.00033480487763881683,0.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,pass,3.0,10.0,44.0,31.0,0.0,1.0,0.0,3.5870490280212834,1.0,J.Hurts,,S.Barkley
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,13.0,13.0,1.0,0.0,1.0,1.8241571647813544,1.0,,K.Gainwell,
2024,12,2024_12_PHI_LA,PHI,LA,extra_point,,0.0,15.0,0.0,0.0,0.0,0.0,0.05117156607063911,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,63.0,5.0,0.0,0.0,1.0,0.05223923153243959,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,5.0,58.0,0.0,0.0,0.0,1.0,-0.9187689502723515,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,pass,3.0,5.0,58.0,28.0,0.0,1.0,0.0,3.088069354998879,1.0,J.Hurts,,A.Brown
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,30.0,2.0,0.0,0.0,1.0,-0.3334611873142421,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,pass,2.0,8.0,28.0,7.0,0.0,1.0,0.0,0.5012018104316667,1.0,J.Hurts,,D.Goedert
2024,12,2024_12_PHI_LA,PHI,LA,run,3.0,1.0,21.0,2.0,0.0,0.0,1.0,0.5241308027179912,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,19.0,9.0,0.0,0.0,1.0,0.6915912224794738,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,1.0,10.0,3.0,0.0,0.0,1.0,0.06698191323084757,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,7.0,7.0,-1.0,0.0,0.0,1.0,-0.7013942307094112,0.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,pass,2.0,8.0,8.0,0.0,0.0,1.0,0.0,-0.8335846699774265,0.0,J.Hurts,,
2024,12,2024_12_PHI_LA,PHI,LA,no_play,3.0,8.0,8.0,,,,,0.0023616873659193516,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,pass,3.0,8.0,8.0,0.0,0.0,1.0,0.0,-1.0118528116548982,0.0,J.Hurts,,J.Wilson
2024,12,2024_12_PHI_LA,PHI,LA,field_goal,4.0,8.0,8.0,0.0,0.0,0.0,0.0,0.050203067232723164,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,91.0,6.0,0.0,0.0,1.0,0.26373962382785976,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,4.0,85.0,3.0,0.0,0.0,1.0,-0.04947104468010366,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,3.0,1.0,82.0,0.0,0.0,0.0,1.0,-1.228650278178975,0.0,,J.Hurts,
2024,12,2024_12_PHI_LA,PHI,LA,no_play,4.0,1.0,82.0,0.0,0.0,0.0,0.0,2.003188723232597,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,run,1.0,10.0,76.0,1.0,0.0,0.0,1.0,-0.6558780064806342,0.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,run,2.0,9.0,75.0,3.0,0.0,0.0,1.0,-0.19183507235720754,0.0,,K.Gainwell,
2024,12,2024_12_PHI_LA,PHI,LA,run,3.0,6.0,72.0,72.0,1.0,0.0,1.0,6.82682963158004,1.0,,S.Barkley,
2024,12,2024_12_PHI_LA,PHI,LA,extra_point,,0.0,15.0,0.0,0.0,0.0,0.0,0.05117156607063911,1.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,no_play,,0.0,35.0,0.0,0.0,0.0,0.0,-0.0,0.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,kickoff,,0.0,45.0,0.0,0.0,0.0,0.0,-0.90557276585605,0.0,,,
2024,12,2024_12_PHI_LA,PHI,LA,qb_kneel,1.0,10.0,55.0,-1.0,0.0,0.0,1.0,-0.0,0.0,,K.Pickett,
2024,12,2024_12_PHI_LA,PHI,LA,qb_kneel,2.0,11.0,56.0,-1.0,0.0,0.0,1.0,0.0,0.0,,K.Pickett,
2024,13,2024_13_PHI_BAL,PHI,BAL,kickoff,,0.0,35.0,0.0,0.0,0.0,0.0,0.2578191561624408,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,70.0,12.0,0.0,0.0,1.0,0.8731904409360141,1.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,1.0,10.0,58.0,0.0,0.0,1.0,0.0,-0.5313472934067249,0.0,J.Hurts,,P.Campbell
2024,13,2024_13_PHI_BAL,PHI,BAL,run,2.0,10.0,58.0,4.0,0.0,0.0,1.0,-0.42149506602436304,0.0,,W.Shipley,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,3.0,6.0,54.0,0.0,0.0,1.0,0.0,-1.6536030329298228,0.0,J.Hurts,,B.Covey
2024,13,2024_13_PHI_BAL,PHI,BAL,no_play,4.0,6.0,54.0,0.0,0.0,0.0,0.0,-0.6403013085946441,0.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,punt,4.0,16.0,64.0,0.0,0.0,0.0,0.0,-0.7119946666061878,0.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,kickoff,,0.0,35.0,0.0,0.0,0.0,0.0,0.2941645043902099,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,70.0,4.0,0.0,0.0,1.0,-0.08724524173885584,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,2.0,6.0,66.0,0.0,0.0,1.0,0.0,-0.8004732141271234,0.0,J.Hurts,,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,3.0,6.0,66.0,0.0,0.0,1.0,0.0,-1.2990090260282159,0.0,J.Hurts,,A.Brown
2024,13,2024_13_PHI_BAL,PHI,BAL,punt,4.0,6.0,66.0,0.0,0.0,0.0,0.0,0.2075990797020495,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,kickoff,,0.0,35.0,0.0,0.0,0.0,0.0,0.10097624221816659,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,no_play,1.0,10.0,73.0,0.0,0.0,0.0,0.0,-0.8165863323956728,0.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,15.0,78.0,3.0,0.0,0.0,1.0,-0.1331429174169898,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,2.0,12.0,75.0,5.0,0.0,1.0,0.0,-0.04749229550361633,0.0,J.Hurts,,S.Barkley
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,3.0,7.0,70.0,-6.0,0.0,1.0,0.0,-2.001010258216411,0.0,J.Hurts,,
2024,13,2024_13_PHI_BAL,PHI,BAL,no_play,4.0,13.0,76.0,0.0,0.0,0.0,0.0,-0.27001857478171587,0.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,punt,4.0,18.0,81.0,0.0,0.0,0.0,0.0,0.18135515484027565,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,1.0,10.0,80.0,13.0,0.0,1.0,0.0,0.8832835289649665,1.0,J.Hurts,,A.Brown
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,67.0,5.0,0.0,0.0,1.0,0.029682854423299432,1.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,2.0,5.0,62.0,4.0,0.0,0.0,1.0,0.18894698075018823,1.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,3.0,1.0,58.0,-1.0,0.0,0.0,1.0,-1.9873284143395722,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,punt,4.0,2.0,59.0,0.0,0.0,0.0,0.0,0.7978990555275232,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,49.0,-1.0,0.0,0.0,1.0,-0.8097363249398768,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,2.0,11.0,50.0,7.0,0.0,1.0,0.0,0.19303078576922417,1.0,J.Hurts,,J.Dotson
2024,13,2024_13_PHI_BAL,PHI,BAL,run,3.0,4.0,43.0,9.0,0.0,0.0,1.0,1.5160238958196715,1.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,34.0,8.0,0.0,0.0,1.0,0.6624134532175958,1.0,,J.Hurts,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,2.0,2.0,26.0,9.0,0.0,1.0,0.0,0.5048213417176157,1.0,J.Hurts,,A.Brown
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,1.0,10.0,17.0,17.0,1.0,1.0,0.0,2.319287455524318,1.0,J.Hurts,,D.Goedert
2024,13,2024_13_PHI_BAL,PHI,BAL,extra_point,,0.0,15.0,0.0,0.0,0.0,0.0,0.06757300310763314,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,1.0,10.0,68.0,15.0,0.0,1.0,0.0,0.9044219786301255,1.0,J.Hurts,,A.Brown
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,53.0,5.0,0.0,0.0,1.0,0.04825485614128411,1.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,2.0,5.0,48.0,15.0,0.0,1.0,0.0,1.12805239809677,1.0,J.Hurts,,A.Brown
2024,13,2024_13_PHI_BAL,PHI,BAL,no_play,1.0,10.0,33.0,0.0,0.0,0.0,0.0,-0.6942604448413476,0.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,1.0,15.0,38.0,14.0,0.0,1.0,0.0,1.278815425990615,1.0,J.Hurts,,A.Brown
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,2.0,1.0,24.0,9.0,0.0,1.0,0.0,0.5604655591305345,1.0,J.Hurts,,D.Goedert
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,15.0,5.0,0.0,0.0,1.0,-0.02453015837818384,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,2.0,5.0,10.0,0.0,0.0,1.0,0.0,-0.6959480973891914,0.0,J.Hurts,,D.Goedert
2024,13,2024_13_PHI_BAL,PHI,BAL,run,3.0,5.0,10.0,9.0,0.0,0.0,1.0,2.341347308771219,1.0,,J.Hurts,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.6601853960892186,1.0,,J.Hurts,
2024,13,2024_13_PHI_BAL,PHI,BAL,extra_point,,0.0,15.0,0.0,0.0,0.0,0.0,0.06757300310763314,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,kickoff,,0.0,35.0,0.0,0.0,0.0,0.0,-0.012892796687083319,0.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,qb_kneel,1.0,10.0,70.0,-1.0,0.0,0.0,1.0,0.0,0.0,,J.Hurts,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,1.0,10.0,63.0,0.0,0.0,1.0,0.0,-0.5161728640086949,0.0,J.Hurts,,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,2.0,10.0,63.0,-1.0,0.0,0.0,1.0,-1.0985623416490853,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,3.0,11.0,64.0,0.0,0.0,1.0,0.0,-1.1253072111867368,0.0,J.Hurts,,S.Barkley
2024,13,2024_13_PHI_BAL,PHI,BAL,punt,4.0,11.0,64.0,0.0,0.0,0.0,0.0,0.2668400155380368,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,57.0,-1.0,0.0,0.0,1.0,-0.8142807148396969,0.0,,J.Hurts,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,2.0,11.0,58.0,5.0,0.0,1.0,0.0,-0.14184848126024008,0.0,J.Hurts,,S.Barkley
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,3.0,6.0,53.0,0.0,0.0,1.0,0.0,-1.529595548287034,0.0,J.Hurts,,S.Barkley
2024,13,2024_13_PHI_BAL,PHI,BAL,punt,4.0,6.0,53.0,0.0,0.0,0.0,0.0,0.32540919655002654,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,71.0,4.0,0.0,0.0,1.0,-0.1568906451575458,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,no_play,2.0,6.0,67.0,0.0,0.0,0.0,0.0,0.6561467619612813,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,62.0,3.0,0.0,0.0,1.0,-0.2320033402647823,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,2.0,7.0,59.0,0.0,0.0,1.0,0.0,-0.7293169898912311,0.0,J.Hurts,,
2024,13,2024_13_PHI_BAL,PHI,BAL,pass,3.0,7.0,59.0,9.0,0.0,1.0,0.0,1.7315897864755243,1.0,J.Hurts,,D.Goedert
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,50.0,14.0,0.0,0.0,1.0,0.9433257860364392,1.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,36.0,11.0,0.0,0.0,1.0,0.6451905958820134,1.0,,J.Hurts,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,25.0,25.0,1.0,0.0,1.0,2.8756928654620424,1.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,extra_point,,0.0,15.0,0.0,0.0,0.0,0.0,0.06757300310763314,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,42.0,8.0,0.0,0.0,1.0,0.5186055175727233,1.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,2.0,2.0,34.0,1.0,0.0,0.0,1.0,-0.19435153855010867,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,3.0,1.0,33.0,0.0,0.0,0.0,1.0,-1.237833149265498,0.0,,J.Hurts,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,4.0,1.0,33.0,3.0,0.0,0.0,1.0,1.415402096172329,1.0,,J.Hurts,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,30.0,3.0,0.0,0.0,1.0,-0.503698771179188,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,2.0,7.0,27.0,0.0,0.0,0.0,1.0,-0.5829805739922449,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,3.0,7.0,27.0,7.0,0.0,0.0,1.0,0.3491403184016235,1.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,1.0,10.0,20.0,1.0,0.0,0.0,1.0,-0.4814975690096617,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,2.0,9.0,19.0,2.0,0.0,0.0,1.0,-0.07908470300026238,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,run,3.0,7.0,17.0,-5.0,0.0,0.0,1.0,-0.3122140138875693,0.0,,S.Barkley,
2024,13,2024_13_PHI_BAL,PHI,BAL,no_play,4.0,12.0,22.0,0.0,0.0,0.0,0.0,0.6815331256275523,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,field_goal,4.0,7.0,17.0,0.0,0.0,0.0,0.0,0.2938478658997927,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,kickoff,,0.0,35.0,0.0,0.0,0.0,0.0,0.5031203707039822,1.0,,,
2024,13,2024_13_PHI_BAL,PHI,BAL,qb_kneel,1.0,10.0,42.0,-1.0,0.0,0.0,1.0,-0.5203206343576312,0.0,,J.Hurts,
2024,14,2024_14_CAR_PHI,PHI,CAR,run,1.0,10.0,75.0,2.0,0.0,0.0,1.0,-0.9742227159440517,0.0,,S.Barkley,
2024,14,2024_14_CAR_PHI,PHI,CAR,pass,1.0,18.0,83.0,5.0,0.0,1.0,0.0,-0.5160655993968248,0.0,J.Hurts,,J.Dotson
2024,14,2024_14_CAR_PHI,PHI,CAR,run,2.0,13.0,78.0,20.0,0.0,0.0,1.0,2.4734600603114814,1.0,,K.Gainwell,
2024,14,2024_14_CAR_PHI,PHI,CAR,pass,1.0,10.0,58.0,-8.0,0.0,1.0,0.0,-1.407646840205416,0.0,J.Hurts,,
2024,14,2024_14_CAR_PHI,PHI,CAR,pass,2.0,18.0,66.0,0.0,0.0,1.0,0.0,-0.8923150305636227,0.0,J.Hurts,,S.Barkley
2024,14,2024_14_CAR_PHI,PHI,CAR,pass,3.0,18.0,66.0,0.0,0.0,1.0,0.0,-1.0524373608641326,0.0,J.Hurts,,J.Dotson
2024,14,2024_14_CAR_PHI,PHI,CAR,punt,4.0,18.0,66.0,0.0,0.0,0.0,0.0,0.21912273671478033,1.0,,,
2024,14,2024_14_CAR_PHI,PHI,CAR,run,1.0,10.0,90.0,6.0,0.0,0.0,1.0,0.219969033729285,1.0,,S.Barkley,
2024,14,2024_14_CAR_PHI,PHI,CAR,run,2.0,4.0,84.0,2.0,0.0,0.0,1.0,-0.5045942440629005,0.0,,J.Hurts,
2024,14,2024_14_CAR_PHI,PHI,CAR,run,3.0,2.0,82.0,-3.0,0.0,0.0,1.0,-1.9957805927842855,0.0,,J.Hurts,
2024,14,2024_14_CAR_PHI,PHI,CAR,punt,4.0,5.0,85.0,0.0,0.0,0.0,0.0,-0.7977567953057587,0.0,,,
2024,14,2024_14_CAR_PHI,PHI,CAR,kickoff,,0.0,35.0,0.0,0.0,0.0,0.0,0.315700301900506,1.0,,,
2024,14,2024_14_CAR_PHI,PHI,CAR,run,1.0,10.0,70.0,7.0,0.0,0.0,1.0,0.322324882959947,1.0,,S.Barkley,
2024,14,2024_14_CAR_PHI,PHI,CAR,run,2.0,3.0,63.0,12.0,0.0,0.0,1.0,0.8037606766447425,1.0,,S.Barkley,
2024,14,2024_14_CAR_PHI,PHI,CAR,pass,1.0,10.0,51.0,3.0,0.0,1.0,0.0,-0.3363002394326031,0.0,J.Hurts,,D.Smith
2024,14,2024_14_CAR_PHI,PHI,CAR,run,2.0,7.0,48.0,11.0,0.0,0.0,1.0,1.1620193098206073,1.0,,S.Barkley,
